NAME,OBSID,RA,DEC,START_TIME,PROCESSING_DATE,XRT_EXPOSURE,UVOT_EXPOSURE,BAT_EXPOSURE,ARCHIVE_DATE,AF_INSAA,AF_INSLEW,AF_ONSOURCE,AF_TOTAL,ATT_FLAG,BAT_EXPO_EV,BAT_EXPO_MT,BAT_EXPO_PL,BAT_EXPO_RT,BAT_EXPO_SV,BAT_NO_MASKTAG,BII,CYCLE,GRB_FLAG,LII,NUM_PROCESSED,OBS_SEGMENT,ORIG_OBS_SEGMENT,ORIG_OBSID,ORIG_TARGET_ID,PI,PRNB,PROCESSING_VERSION,ROLL_ANGLE,SAA_FRACTION,SOFTWARE_VERSION,STOP_TIME,TARGET_ID,TDRSS_FLAG,UVOT_EXPO_BB,UVOT_EXPO_BL,UVOT_EXPO_GU,UVOT_EXPO_GV,UVOT_EXPO_M2,UVOT_EXPO_MG,UVOT_EXPO_UU,UVOT_EXPO_VV,UVOT_EXPO_W1,UVOT_EXPO_W2,UVOT_EXPO_WH,XRT_EXPO_IM,XRT_EXPO_LR,XRT_EXPO_PC,XRT_EXPO_PU,XRT_EXPO_WT,TRIG_TIME_MJD,mjd_utc
GRB100802a                                                                      ,00430603017,2.50463,47.74635,55424.6065740741,           57604,849.144,845.199,880.0,55435,555.99928,142.01306,854.98556,996.99862,112 ,0.0,2944.0,992.0,1003.2,880.0,3,-14.5477,0,Y,115.75892,6,17,17,00430603017,430603,Swift                       ,1,3.17.06                                                                         ,47.956,0.56724,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_2                    ,55424.7085300926,430603,N,0.0,0.0,0.0,0.0,0.0,0.0,845.199,0.0,0.0,0.0,0.0,0.0,0.0,849.144,0.0,0.0,55424.6065740741,55424.6065740741
"Burst (232.204, -28.256)                                                        ",00770958000,232.20038,-28.25207,58002.0360300926,           58012,848.062,773.363,1964.427,58013,916.39946,61.40004,854.99942,916.39946,112 ,160.427,3144.0,0.0,1388.8,1804.0,3,22.98375,0,Y,340.2736,5,0,0,00770958000,770958,Swift                       ,1,3.17.14                                                                         ,287.01554,1.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_12                   ,58002.1048958333,770958,Y,39.531,0.0,49.769,0.0,39.52,0.0,269.545,49.052,39.52,39.542,246.884,5.078,0.0,824.9,0.0,18.084,58002.0360300926,58002.0360300926
"Burst (214.530, -60.254)                                                        ",00844015002,214.62369,-60.21937,58293.5589814815,           58303,847.462,838.645,600.0,58304,0.0,101.6008,849.99942,951.60022,112 ,0.0,1632.0,0.0,542.4,600.0,3,0.84609,0,Y,313.54543,5,2,2,00844015002,844015,Swift                       ,1,3.18.01                                                                         ,254.1257,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_15                   ,58293.5714236111,844015,N,0.0,0.0,0.0,0.0,0.0,0.0,838.645,0.0,0.0,0.0,0.0,0.0,0.0,847.462,0.0,0.0,58293.5589814815,58293.5589814815
GRB180620b                                                                      ,00843211000,357.51874,-57.95779,58289.6492476852,           58299,847.213,995.777,2787.113,58300,0.0,65.79994,924.99936,990.7993,112 ,1022.113,1312.0,0.0,2100.8,1765.0,1,-57.33832,0,Y,318.00681,6,0,0,00843211000,843211,Swift                       ,1,3.18.01                                                                         ,78.39582,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_15                   ,58289.6749768518,843211,Y,39.531,0.0,49.781,0.0,39.531,0.0,269.545,49.229,19.771,39.553,488.836,2.589,0.0,606.739,0.0,237.885,58289.6492476852,58289.6492476852
GRB090424                                                                       ,00350311042,189.47952,16.83422,54989.3118055556,           57436,844.956,845.122,875.0,55000,0.0,163.8007,849.99886,1013.79956,112 ,0.0,2760.0,0.0,1020.8,875.0,3,79.24125,0,Y,285.33639,10,42,42,00350311042,350311,Swift                       ,1,3.17.02                                                                         ,295.34252,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_1                    ,54989.4964699074,350311,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,845.122,0.0,0.0,0.0,844.956,0.0,0.0,54989.3118055556,54989.3118055556
GRB180728a                                                                      ,00850471028,253.512,-54.035,58359.0249652778,           58369,843.035,834.949,853.0,58370,167.20054,612.00142,844.99938,1457.0008,112 ,0.0,4176.0,0.0,1468.8,853.0,4,-6.48213,0,Y,333.94366,12,28,28,00850471028,850471,Swift                       ,1,3.18.03                                                                         ,264.957,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_15                   ,58359.9665740741,850471,N,834.949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,843.035,0.0,0.0,58359.0249652778,58359.0249652778
"Burst (238.766, -11.072)                                                        ",00974942002,238.74295,-11.05092,58998.3616203704,           59008,838.645,837.156,851.0,59009,0.0,230.99986,844.99894,1075.9988,112 ,0.0,3192.0,0.0,1083.2,851.0,3,31.37566,0,Y,358.55025,8,2,2,00974942002,974942,Swift                       ,1,3.18.11                                                                         ,326.27162,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_16                   ,58998.4900925926,974942,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,837.156,0.0,0.0,0.0,0.0,826.174,0.0,12.471,58998.3616203704,58998.3616203704
GRB060218                                                                       ,00191157051,50.47256,16.8895,53941.9882060185,           57121,834.389,826.652,853.0,53952,0.0,117.99994,839.99944,957.99938,112 ,0.0,1920.0,0.0,960.0,853.0,2,-32.82805,0,Y,166.95832,8,51,51,00191157051,191157,Swift                       ,1,3.16.08                                                                         ,65.11005,0.0,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_15                   ,53942.0006828704,191157,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.779,0.0,0.0,398.873,0.0,0.0,832.417,0.0,1.972,53941.9882060185,53941.9882060185
GRB050416a                                                                      ,00114753017,188.47946,21.04405,53524.6196412037,           56979,834.349,621.551,1365.0,53535,0.0,391.78898,1319.99904,1711.78802,112 ,0.0,24.0,0.0,1721.6,1365.0,3,82.72117,0,Y,268.6976,9,17,17,00114753017,114753,Swift                       ,1,3.16.06                                                                         ,307.32938,0.0,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_13                   ,53524.7645486111,114753,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.551,0.0,0.0,0.0,0.0,0.0,280.367,0.0,553.982,53524.6196412037,53524.6196412037
GRB071010b                                                                      ,00293795001,150.65445,45.67671, 54383.935462963,           57237,832.646,0.0,855.0,54394,0.0,90.19938,840.00002,930.1994,110 ,0.0,1728.0,1077.0,932.8,855.0,2,51.89119,0,Y,172.44493,8,1,1,00293795001,293795,Swift                       ,1,3.16.09                                                                         ,129.64202,0.0,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_15                   ,54383.9495023148,293795,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.078,0.0,822.39,0.0,5.178,54383.935462963,54383.935462963
GRB171205a                                                                      ,00794972015,167.42851,-12.57336,58100.7992592593,           58110,828.068,819.095,834.0,58111,896.79924,66.79988,829.99936,896.79924,112 ,0.0,1792.0,0.0,899.2,834.0,2,43.25235,0,Y,267.80076,5,15,15,00794972015,794972,Swift                       ,1,3.17.15                                                                         ,117.19485,1.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_14                   ,58100.8110300926,794972,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,819.095,0.0,0.0,828.068,0.0,0.0,58100.7992592593,58100.7992592593
GRB191029a                                                                      ,00932058001,352.17131,-40.49448,58785.9115162037,           58795,824.697,820.717,827.0,58796,0.0,169.1999,829.99864,999.19854,112 ,0.0,0.0,0.0,1003.2,827.0,0,-68.32126,0,Y,349.59098,7,1,1,00932058001,932058,Swift                       ,1,3.18.08                                                                         ,234.90374,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_16                   ,58786.0023148148,932058,N,0.0,0.0,0.0,0.0,820.717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824.697,0.0,0.0,58785.9115162037,58785.9115162037
"Burst (109.089, -23.592)                                                        ",00671231000,109.08946,-23.565,57408.5658449074,           57418,823.865,723.606,4378.078,57419,0.0,74.20008,829.9994,904.19948,112 ,1202.078,1816.0,0.0,2100.8,3176.0,1,-5.38056,0,Y,236.69399,5,0,0,00671231000,671231,Swift                       ,1,3.17.01                                                                         ,198.63987,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_0                    ,57408.5948611111,671231,Y,0.0,0.0,49.77,0.0,79.073,0.0,366.547,79.073,59.247,89.896,0.0,5.078,0.0,799.734,0.0,19.053,57408.5658449074,57408.5658449074
GRB110731a                                                                      ,00458448012,280.4685,-28.53754,55792.3256944444,           57924,822.639,817.926,839.0,55803,0.0,199.20008,835.01064,1034.21072,112 ,0.0,3112.0,0.0,1043.2,839.0,3,-10.67404,0,Y,6.20939,6,12,12,00458448012,458448,Swift                       ,1,3.17.13                                                                         ,248.57544,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_10                   ,55792.4717824074,458448,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,817.926,0.0,0.0,0.0,0.0,0.0,822.371,0.0,0.268,55792.3256944444,55792.3256944444
GRB190220a                                                                      ,00889785000,330.13169,-76.71557,58534.1121759259,           58544,821.851,898.841,3908.045,58545,125.34716,67.4,890.01978,957.41978,112 ,1202.045,4048.0,0.0,2100.8,2706.0,3,-36.44206,0,Y,314.10721,9,0,0,00889785000,889785,Swift                       ,1,3.18.04                                                                         ,3.31004,0.14084,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_15                   ,58534.1411111111,889785,Y,39.542,0.0,49.769,0.0,39.531,0.0,269.534,49.008,39.476,39.531,372.45,5.078,0.0,749.68,0.0,67.093,58534.1121759259,58534.1121759259
GRB100814a                                                                      ,00431605043,22.59513,-18.02912,55445.4923611111,           57605,820.276,806.341,36.0,55456,0.0,0.0,0.0,0.0,112 ,0.0,936.0,992.0,932.8,36.0,1,-77.22044,0,Y,169.5624,3,43,32,00020146032,20146,Swift                       ,1,3.17.06                                                                         ,111.008,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_2                    ,55445.8315393518,431605,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806.341,0.0,0.0,820.276,0.0,0.0,55445.4923611111,55445.4923611111
GRB190106a                                                                      ,00882252000,29.8893,23.86367,58489.5532523148,           58499,811.752,889.176,4167.78,58500,0.0,69.40032,819.99912,889.39944,112 ,1313.78,1856.0,0.0,2099.2,2854.0,1,-36.42303,0,Y,142.37397,5,0,0,00882252000,882252,Swift                       ,1,3.18.04                                                                         ,253.44158,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_15                   ,58489.6213425926,882252,Y,39.564,0.0,49.781,0.0,39.476,0.0,269.523,49.416,19.771,39.531,382.114,0.1,0.0,621.807,0.0,189.845,58489.5532523148,58489.5532523148
"Burst (15.547, 32.487)                                                          ",00575905000,15.54584,32.49337,56591.2664467593,           58089,810.449,738.907,3701.079,56602,0.0,42.99994,819.99942,862.99936,112 ,1202.079,3064.0,0.0,2099.2,2499.0,3,-30.32361,0,Y,125.55682,5,0,0,00575905000,575905,Swift                       ,1,3.17.15                                                                         ,321.51604,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_14                   ,56591.2923611111,575905,Y,39.509,0.0,0.0,0.0,39.542,0.0,269.545,49.416,39.52,39.542,261.833,5.078,0.0,802.331,0.0,3.04,56591.2664467593,56591.2664467593
GRB080408                                                                       ,00020066001,114.66504,33.29855,54565.0465162037,           57295,807.853,796.456,0.0,54576,0.0,98.0002,809.99936,907.99956,112 ,0.0,0.0,0.0,1.6,0.0,0,23.73613,0,Y,186.27952,6,1,1,00020066001,20066,Swift                       ,1,3.17.01                                                                         ,288.12165,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_0                    ,54565.0584143518,20066,N,187.924,0.0,0.0,0.0,0.0,0.0,202.774,0.0,405.758,0.0,0.0,0.0,0.0,804.812,0.0,3.041,54565.0465162037,54565.0465162037
GRB140512a                                                                      ,00598819007,289.39403,-15.09512,56793.6159606481,           58165,807.429,789.449,823.0,56804,0.0,278.62788,814.96978,1093.59766,112 ,0.0,3280.0,0.0,1100.8,823.0,4,-12.50567,0,Y,22.20745,8,7,7,00598819007,598819,Swift                       ,1,3.17.16                                                                         ,67.56341,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_14                   ,56794.0224074074,598819,Y,189.766,0.0,0.0,0.0,0.0,0.0,211.115,198.791,0.0,0.0,189.777,0.0,0.0,807.332,0.0,0.097,56793.6159606481,56793.6159606481
GRB170202a                                                                      ,00736407009,152.52091,4.95915,57794.0027430556,           57804,807.339,805.745,821.0,57805,477.59936,319.9993,814.99874,1134.99804,112 ,0.0,1136.0,0.0,1140.8,821.0,1,45.66421,0,Y,235.59941,3,9,9,00736407009,736407,Swift                       ,1,3.17.11                                                                         ,106.22319,0.42331,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_6                    ,57794.1056712963,736407,Y,0.0,0.0,0.0,0.0,805.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,807.339,0.0,0.0,57794.0027430556,57794.0027430556
GRB050215b                                                                      ,00106107011,174.50949,40.80536,53427.0965393518,           56927,804.103,1351.941,1575.0,53438,837.8717,182.39912,2034.99938,2217.3985,112 ,0.0,0.0,2244.0,2219.2,1575.0,0,69.61755,0,Y,166.10508,12,11,11,00106107011,106107,Swift                       ,1,3.16.06                                                                         ,12.23336,0.3221,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_13                   ,53427.1647453704,106107,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351.941,0.0,0.0,0.0,0.0,8.222,382.082,0.0,413.799,53427.0965393518,53427.0965393518
GRB060202                                                                       ,00179968013,35.82924,38.38638,53787.2534837963,           57063,802.88,0.0,1040.0,53798,0.0,676.80293,899.99283,1576.79576,110 ,0.0,4728.0,0.0,1606.4,1040.0,3,-21.04789,0,Y,142.06467,14,13,13,00179968013,179968,Swift                       ,1,3.16.07                                                                         ,248.2865,0.0,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_13                   ,53787.7923148148,179968,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681.336,0.0,121.544,53787.2534837963,53787.2534837963
GRB191019a                                                                      ,00930285013,340.01833,-17.31605,58968.8851851852,           58978,802.33,800.206,808.0,58979,0.0,207.79944,804.99936,1012.7988,112 ,0.0,0.0,0.0,1014.4,808.0,0,-58.16581,0,Y,43.95418,5,13,13,00930285013,930285,Swift                       ,1,3.18.11                                                                         ,69.35732,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_16                   ,58968.9247106481,930285,N,0.0,0.0,0.0,0.0,800.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,802.33,0.0,0.0,58968.8851851852,58968.8851851852
GRB120311a                                                                      ,00517469001,273.0626,14.30838,55997.9534722222,           57859,797.307,0.0,809.0,56008,0.0,201.79972,804.9985,1006.79822,110 ,0.0,3048.0,0.0,1012.8,809.0,3,15.03632,0,Y,41.55324,6,1,1,00517469001,517469,Swift                       ,1,3.17.11                                                                         ,103.94337,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_6                    ,55998.0049305556,517469,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797.307,0.0,0.0,55997.9534722222,55997.9534722222
GRB080411                                                                       ,00309010033,38.03267,-71.28193,54607.3476273148,           57298,797.274,2197.197,3081.0,54618,0.0,920.79985,3394.99519,4315.79504,112 ,0.0,6576.0,2604.0,2659.2,3081.0,3,-43.65773,0,Y,292.05647,16,33,33,00309010033,309010,Swift                       ,1,3.17.01                                                                         ,27.0041,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_0                    ,54607.9569097222,309010,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2197.197,0.0,0.0,797.274,0.0,0.0,54607.3476273148,54607.3476273148
"Burst (221.627, -35.457)                                                        ",00648601000,221.61551,-35.45995,57214.7550347222,           57224,794.057,726.452,4432.03,57225,0.0,93.8002,799.99922,893.79942,112 ,1202.03,6024.0,0.0,2100.8,3230.0,4,21.77628,0,Y,327.89044,6,0,0,00648601000,648601,Swift                       ,1,3.16.09                                                                         ,277.52163,0.0,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_15                   ,57214.8327314815,648601,Y,39.542,0.0,49.781,0.0,19.782,0.0,269.534,39.531,19.76,49.88,238.642,2.589,0.0,676.342,0.0,115.126,57214.7550347222,57214.7550347222
GRB060602                                                                       ,00213180001,149.57824,0.32422,53890.6603819444,           57086,793.306,840.002,991.0,53901,57.87256,370.39998,949.99794,1320.39792,112 ,0.0,2656.0,1344.0,1328.0,991.0,2,40.57771,0,Y,238.42605,10,1,1,00213180001,213180,Swift                       ,1,3.16.07                                                                         ,301.98761,0.0,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_13                   ,53890.7321412037,213180,N,68.79,0.0,0.0,0.0,188.442,0.0,68.746,68.757,168.495,276.772,0.0,0.0,0.0,782.24,0.0,11.066,53890.6603819444,53890.6603819444
