gbm_TRIGGER_TIME,gbm_RA,gbm_DEC,gbm_T90,gbm_FLUX_BATSE_64,gbm_FLUENCE_BATSE,gbm_PFLX_COMP_EPEAK,gbm_mjd_utc,swift_NAME,swift_OBSID,swift_RA,swift_DEC,swift_START_TIME,swift_PROCESSING_DATE,swift_XRT_EXPOSURE,swift_UVOT_EXPOSURE,swift_BAT_EXPOSURE,swift_ARCHIVE_DATE,swift_AF_INSAA,swift_AF_INSLEW,swift_AF_ONSOURCE,swift_AF_TOTAL,swift_ATT_FLAG,swift_BAT_EXPO_EV,swift_BAT_EXPO_MT,swift_BAT_EXPO_PL,swift_BAT_EXPO_RT,swift_BAT_EXPO_SV,swift_BAT_NO_MASKTAG,swift_BII,swift_CYCLE,swift_GRB_FLAG,swift_LII,swift_NUM_PROCESSED,swift_OBS_SEGMENT,swift_ORIG_OBS_SEGMENT,swift_ORIG_OBSID,swift_ORIG_TARGET_ID,swift_PI,swift_PRNB,swift_PROCESSING_VERSION,swift_ROLL_ANGLE,swift_SAA_FRACTION,swift_SOFTWARE_VERSION,swift_STOP_TIME,swift_TARGET_ID,swift_TDRSS_FLAG,swift_UVOT_EXPO_BB,swift_UVOT_EXPO_BL,swift_UVOT_EXPO_GU,swift_UVOT_EXPO_GV,swift_UVOT_EXPO_M2,swift_UVOT_EXPO_MG,swift_UVOT_EXPO_UU,swift_UVOT_EXPO_VV,swift_UVOT_EXPO_W1,swift_UVOT_EXPO_W2,swift_UVOT_EXPO_WH,swift_XRT_EXPO_IM,swift_XRT_EXPO_LR,swift_XRT_EXPO_PC,swift_XRT_EXPO_PU,swift_XRT_EXPO_WT,swift_TRIG_TIME_MJD,swift_mjd_utc,time_diff_sec
56993.470203769,143.073,54.161,1.408,6.0278,1.4634e-06,624.8391,56993.46979867641,"Burst (222.822, 47.319)                                                         ",00620090003,222.80671,47.32347,56993.6861458333,           58195,6952.752,6934.708,7003.0,57004,0.0,735.43536,6989.9612,7725.39656,112 ,0.0,22640.0,0.0,7737.6,7003.0,4,59.0899,0,Y,81.72826,8,3,3,00620090003,620090,Swift                       ,1,3.17.16                                                                         ,154.90538,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_14                   ,56993.9623032407,620090,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6934.708,0.0,0.0,6952.752,0.0,0.0,56993.6861458333,56993.6861458333,0.21634715689287987
55534.343270886,191.91,55.67,0.128,4.0834,1.1729e-07,465.9605,55534.34287736748,GRB 101201A                                                                     ,00020152002,1.9556,-16.19575,55532.6181944444,           57619,5972.529,5924.965,6043.0,55543,57.67254,380.0006,5984.99678,6364.99738,112 ,0.0,0.0,6386.0,6379.2,6043.0,0,-75.11002,0,Y,77.94639,10,2,2,00020152002,20152,Swift                       ,1,3.17.06                                                                         ,250.76218,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_2                    ,55532.8200347222,20152,N,0.0,0.0,0.0,0.0,0.0,0.0,2158.414,1855.219,0.0,0.0,1911.332,0.0,0.0,5952.888,0.0,19.641,55532.6181944444,55532.6181944444,1.7246829230789444
56479.900090394,299.36,56.48,0.128,4.1978,9.6499e-08,449.5187,56479.89968530141,GRB130427a                                                                      ,00554620125,173.13475,27.70956,56479.6249884259,           58074,3654.282,3603.373,3400.0,56490,3707.39806,47.39994,3659.99812,3707.39806,112 ,0.0,0.0,0.0,3716.8,3400.0,0,72.50006,0,Y,206.47193,7,125,125,00554620125,554620,Swift                       ,1,3.17.15                                                                         ,276.95876,1.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_14                   ,56479.9411458333,554620,N,0.0,0.0,0.0,0.0,1094.3,0.0,323.496,0.0,728.283,1457.294,0.0,0.0,0.0,3654.282,0.0,0.0,56479.6249884259,56479.6249884259,0.2746968755091075
57707.744810468,351.59,58.06,0.032,4.0659,6.5721e-08,516.9235,57707.74439380133,GRB161108a                                                                      ,00721234009,180.77537,24.9104,57708.0999652778,           57718,4851.741,4846.695,4870.0,57719,5391.9983,532.00006,4859.99824,5391.9983,112 ,0.0,0.0,0.0,5400.0,4870.0,0,78.92144,0,Y,221.77359,6,9,9,00721234009,721234,Swift                       ,1,3.17.08                                                                         ,132.05376,1.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_3                    ,57708.2761689815,721234,N,0.0,0.0,0.0,0.0,0.0,0.0,4846.695,0.0,0.0,0.0,0.0,0.0,0.0,4851.629,0.0,0.112,57708.0999652778,57708.0999652778,0.35557147646613885
55057.367838216,332.48,58.92,0.192,6.1347,2.4102e-07,840.1863,55057.367444697484,GRB090814a                                                                      ,00359951001,239.5894,25.63888,55057.2344907407,           57486,5381.859,5379.74,5513.0,55068,0.0,717.00009,5429.99649,6146.99658,112 ,0.0,17792.0,0.0,6166.4,5513.0,3,48.3545,0,Y,41.87666,7,1,1,00359951001,359951,Swift                       ,1,3.17.03                                                                         ,294.80183,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_1                    ,   55057.6003125,359951,N,0.0,0.0,0.0,0.0,0.0,0.0,4898.925,0.0,0.0,0.0,480.815,0.0,0.0,5354.022,0.0,27.837,55057.2344907407,55057.2344907407,0.13295395678142086
57764.760140332,117.61,61.52,0.832,4.1827,1.5944e-07,788.1045,57764.75971209126,"Burst (15.231, -17.190)                                                         ",00732188000,15.22468,-17.16634,57765.0737847222,           57775,3344.438,3177.745,6625.098,57776,979.65358,237.99984,4274.99886,4512.9987,112 ,1202.098,24.0,0.0,5428.8,5423.0,3,-79.80095,0,Y,135.79863,8,0,0,00732188000,732188,Swift                       ,1,3.17.10                                                                         ,251.33496,0.22916,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_3                    ,57765.1735300926,732188,Y,259.108,0.0,49.77,0.0,458.826,0.0,641.983,471.712,458.848,278.846,558.652,5.078,0.0,3332.219,0.0,7.141,57765.0737847222,57765.0737847222,0.3140726309356978
57050.624241937,127.65,63.15,0.096,7.5819,1.1324e-07,332.052,57050.62383684441,GRB150201a                                                                      ,00629302000,11.86147,-37.62553,57054.5633101852,           57064,1034.434,1064.269,5041.069,57065,1508.27238,179.99982,2414.99878,2594.9986,112 ,1202.069,592.0,0.0,3798.4,3839.0,2,-79.46914,0,Y,307.26075,8,0,0,00629302000,629302,Swift                       ,1,3.16.07                                                                         ,276.06031,0.58007,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_13                   ,   57054.6909375,629302,Y,39.542,0.0,49.725,0.0,39.52,0.0,269.567,48.81,19.771,204.937,392.397,5.078,0.0,205.59,0.0,823.766,57054.5633101852,57054.5633101852,3.9394733407898457
54809.980513761,45.3,63.5,0.192,11.8246,4.1737e-07,852.6987,54809.980131816556,GRB081203b                                                                      ,00020091004,228.80639,44.41461,54810.1312615741,           57352,9683.113,9841.906,10030.0,54821,0.0,1185.98445,9875.00339,11060.98784,112 ,0.0,33240.0,0.0,11099.2,10030.0,6,56.48768,0,Y,73.51438,17,4,4,00020091004,20091,Swift                       ,1,3.17.01                                                                         ,144.47481,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_0                    ,54810.9728819444,20091,N,0.0,0.0,0.0,0.0,9841.906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9683.113,0.0,0.0,54810.1312615741,54810.1312615741,0.15112975754163926
58962.579298293,325.02,66.78,0.032,4.8186,5.6881e-08,0.0,58962.57887005226,GRB191019a                                                                      ,00930285011,340.06686,-17.33869,58962.1858449074,           58972,997.89,999.373,1007.0,58973,56.2726,132.19998,1004.99944,1137.19942,112 ,0.0,1168.0,0.0,1137.6,1007.0,4,-58.21733,0,Y,43.9503,2,11,11,00930285011,930285,Swift                       ,1,3.18.11                                                                         ,54.94984,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_16                   ,58962.2244907407,930285,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.373,0.0,0.0,0.0,0.0,997.89,0.0,0.0,58962.1858449074,58962.1858449074,0.39302514486189466
57148.629926118,76.32,67.81,0.512,6.5322,1.8437e-07,1278.323,57148.62952102541,GRB150428b                                                                      ,00639278008,292.6711,4.10559,57148.3708217593,           57158,4935.146,4813.232,4960.0,57159,0.0,560.2001,4949.99738,5510.19748,112 ,0.0,16040.0,0.0,5520.0,4960.0,5,-6.81287,0,Y,41.10867,5,8,8,00639278008,639278,Swift                       ,1,3.16.08                                                                         ,76.84589,0.0,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_15                   ,57148.6253009259,639278,Y,0.0,0.0,0.0,0.0,0.0,0.0,4813.232,0.0,0.0,0.0,0.0,0.0,0.0,4935.146,0.0,0.0,57148.3708217593,57148.3708217593,0.2586992661090335
55710.033829531,118.33,67.91,0.512,22.459,7.9636e-07,2681.666,55710.03343601248,GRB110530a                                                                      ,00454473000,282.02966,61.92882,55711.6355208333,           57923,2158.631,1821.051,6992.133,55722,0.0,47.80002,2209.99934,2257.79936,112 ,1262.133,8688.0,3534.0,3539.2,5730.0,3,24.10492,0,Y,91.90318,7,0,0,00454473000,454473,Swift                       ,1,3.17.13                                                                         ,32.06794,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_10                   ,55711.7174768519,454473,Y,217.293,0.0,0.0,0.0,227.775,0.0,217.382,226.804,217.227,217.382,497.188,5.078,0.0,2146.236,0.0,7.317,55711.6355208333,55711.6355208333,1.6020848208136158
56775.906002303,2.006,68.172,0.32,10.7137,3.6043e-07,588.348,56775.90559721041,GRB 140428A                                                                     ,00597519000,194.30423,28.34387,56775.9340162037,           58163,168.595,165.825,4050.014,56786,0.0,53.0001,174.99956,227.99966,112 ,1202.014,3136.0,0.0,2099.2,2848.0,2,88.23569,0,Y,76.81621,6,0,0,00597519000,597519,Swift                       ,1,3.17.16                                                                         ,330.744,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_14                   ,56775.9738541667,597519,Y,0.0,0.0,0.0,0.0,0.0,0.0,6.807,9.257,0.0,0.0,149.761,5.078,0.0,160.458,0.0,3.059,56775.9340162037,56775.9340162037,0.028418993286322802
57101.462171279,139.98,68.93,0.064,7.8504,1.3056e-07,901.3042,57101.46176618641,GRB150314a                                                                      ,00634795007,126.54689,63.8058,57101.0388773148,           57111,4924.883,4916.931,4948.0,57112,5693.79682,753.79936,4939.99746,5693.79682,112 ,0.0,17088.0,0.0,5707.2,4948.0,6,34.54014,0,Y,152.3203,6,7,7,00634795007,634795,Swift                       ,1,3.16.08                                                                         ,308.33884,1.0,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_15                   ,     57101.27625,634795,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4916.931,0.0,0.0,0.0,4924.347,0.0,0.536,57101.0388773148,57101.0388773148,0.4228888716097572
55003.921825238,313.432,69.013,0.384,5.7999,1.9671e-07,421.217,55003.921431719486,GRB090621b                                                                      ,00355359000,313.4453,69.02087,55003.9107407407,           57437,17240.383,16937.562,21522.07,55014,1135.25354,361.96149,18364.99351,18726.955,112 ,1202.07,58040.0,0.0,20017.6,20320.0,4,15.28519,0,Y,104.29817,11,0,0,00355359000,355359,Swift                       ,1,3.17.02                                                                         ,38.9046,0.06182,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_1                    ,55004.4004166667,355359,Y,2017.822,0.0,49.769,0.0,3235.9,0.0,3157.809,2069.533,3827.552,1338.779,1240.398,5.078,0.0,17195.127,0.0,40.178,55003.9107407407,55003.9107407407,0.010690978786442429
55917.619386844,179.193,69.036,0.288,31.7564,1.7521e-06,800.3752,55917.61899332549,GRB111215a                                                                      ,00509717010,349.54706,32.50327,55917.4631944444,           57924,4980.811,4977.623,5006.0,55928,173.41832,513.98166,4994.99742,5508.97908,112 ,0.0,12992.0,0.0,5523.2,5006.0,3,-26.37742,0,Y,101.05944,11,10,10,00509717010,509717,Swift                       ,1,3.17.13                                                                         ,253.36026,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_10                   ,55917.7094212963,509717,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4977.623,0.0,0.0,0.0,4980.762,0.0,0.049,55917.4631944444,55917.4631944444,0.1557988810891402
57486.267868713,122.623,71.1284,1.056,6.7161,3.6069e-07,646.3401,57486.26745204633,"Burst (122.624, 71.128)                                                         ",00682059000,122.58272,71.132,57486.2569097222,           57496,1321.946,1163.499,4620.658,57497,0.0,72.19994,1329.99932,1402.19926,112 ,1580.658,2936.0,0.0,2320.0,3040.0,2,31.91173,0,Y,143.9472,5,0,0,00682059000,682059,Swift                       ,1,3.17.03                                                                         ,286.74672,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_1                    ,57486.2872685185,682059,Y,79.051,0.0,49.781,0.0,80.529,0.0,309.087,108.354,59.291,98.855,378.551,5.078,0.0,1313.826,0.0,3.042,57486.2569097222,57486.2569097222,0.010542324132984504
55435.455432097,193.9,71.89,0.576,9.3403,3.263e-07,822.2901,55435.45503857848,GRB100814a                                                                      ,00431605023,22.5973,-18.03476,55435.0006944444,           57605,11090.805,11112.267,9730.0,55446,0.0,0.0,0.0,0.0,122 ,0.0,22768.0,11408.0,11392.0,9730.0,4,-77.22317,0,Y,169.58657,4,23,11,00020146011,20146,Swift                       ,1,3.17.06                                                                         ,81.99023,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_2                    ,55435.9813425926,431605,N,0.0,0.0,0.0,0.0,0.0,0.0,5328.282,0.0,0.0,455.88,5328.105,0.0,0.0,11090.805,0.0,0.0,55435.0006944444,55435.0006944444,0.4543441340792924
54895.051802404,135.0,74.3,1.856,4.8918,7.7315e-07,1677.535,54895.05140888548,GRB060614                                                                       ,00214805042,320.95435,-52.9858,       54895.025,           57384,11251.028,11084.91,10035.0,54906,656.7994,1601.23174,11294.94523,12896.17696,112 ,0.0,33480.0,0.0,11347.2,10035.0,5,-43.99991,0,Y,344.12726,30,42,42,00214805042,214805,Swift                       ,1,3.17.01                                                                         ,22.19548,0.04515,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_0                    ,54895.9819560185,214805,Y,5279.684,0.0,0.0,0.0,0.0,0.0,5805.226,0.0,0.0,0.0,0.0,0.0,0.0,11251.028,0.0,0.0,54895.025,54895.025,0.02640888548194198
58477.786436935,327.53,76.26,1.792,4.946,2.7012e-07,1216.41,58477.78600869426,"Burst (125.931, 6.206)                                                          ",00878911000,97.34709,-2.82341,58476.5547222222,           58486,0.0,0.0,4138.061,58487,0.0,0.0,0.0,0.0,110 ,1202.061,3240.0,0.0,2100.8,2936.0,4,-6.1914,0,Y,212.9371,4,0,6,00011015006,11015,Swift                       ,1,3.18.04                                                                         ,153.85164,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_15                   ,58476.6344212963,878911,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58476.5547222222,58476.5547222222,1.231286472058855
58501.937383476,248.91,77.14,0.576,7.4924,3.1701e-07,0.0,58501.93695523526,GRB190114a                                                                      ,00883600004,65.50701,2.18296, 58502.238599537,           58512,3786.092,3780.937,3810.0,58513,657.59934,450.79992,3799.99746,4250.79738,112 ,0.0,8496.0,0.0,4260.8,3810.0,2,-31.48061,0,Y,191.59113,8,4,4,00883600004,883600,Swift                       ,1,3.18.04                                                                         ,253.25842,0.14868,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_15                   ,58503.0226273148,883600,Y,0.0,0.0,0.0,0.0,3780.937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3786.012,0.0,0.08,58502.238599537,58502.238599537,0.30164430174045265
55123.750473162,226.03,80.33,0.208,4.4818,6.0818e-08,213.8527,55123.75007964348,GRB091018                                                                       ,00373172002,32.19017,-57.51192,55124.0770717593,           57503,10005.348,9838.087,10154.0,55135,409.56294,691.39945,10094.99381,10786.39326,112 ,0.0,10712.0,0.0,10820.8,10154.0,1,-56.68964,0,Y,284.04165,15,2,2,00373172002,373172,Swift                       ,1,3.17.03                                                                         ,180.48893,0.00903,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_1                    ,       55124.955,373172,N,0.0,0.0,0.0,0.0,0.0,0.0,4854.694,0.0,0.0,184.15,4799.243,0.0,0.0,10005.348,0.0,0.0,55124.0770717593,55124.0770717593,0.3269921158134821
55116.782670946,109.4,87.27,0.704,9.3519,8.0259e-07,1049.728,55116.78227742748,GRB091003                                                                       ,00020115010,251.53172,36.64968,55116.4770833333,           57503,9545.055,9540.705,9664.0,55127,0.0,673.59993,9559.99549,10233.59542,112 ,0.0,30520.0,0.0,10256.0,9664.0,3,40.04866,0,Y,59.38831,10,10,10,00020115010,20115,Swift                       ,1,3.17.03                                                                         ,245.21616,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_1                    ,55116.9108796296,20115,N,0.0,0.0,0.0,0.0,0.0,0.0,9540.705,0.0,0.0,0.0,0.0,0.0,0.0,9545.055,0.0,0.0,55116.4770833333,55116.4770833333,0.3051940941804787
